CODEISIN;CATV;31/12/2019;02/01/2020;03/01/2020;06/01/2020;07/01/2020;08/01/2020;09/01/2020;10/01/2020;13/01/2020;14/01/2020;15/01/2020;16/01/2020;17/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;27/01/2020;28/01/2020;29/01/2020;30/01/2020;31/01/2020;03/02/2020;04/02/2020;05/02/2020;06/02/2020;07/02/2020;10/02/2020;11/02/2020;12/02/2020;13/02/2020;14/02/2020;17/02/2020;18/02/2020;19/02/2020;20/02/2020;21/02/2020;24/02/2020;25/02/2020;26/02/2020;27/02/2020;28/02/2020;02/03/2020;03/03/2020;04/03/2020;05/03/2020;06/03/2020;09/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;16/03/2020;17/03/2020;18/03/2020;19/03/2020;20/03/2020;23/03/2020;24/03/2020;25/03/2020;26/03/2020;27/03/2020;30/03/2020;31/03/2020;01/04/2020;02/04/2020;03/04/2020;06/04/2020;07/04/2020;08/04/2020;09/04/2020;14/04/2020;15/04/2020;16/04/2020;17/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;18/05/2020;19/05/2020;20/05/2020;22/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;29/06/2020;30/06/2020;01/07/2020;02/07/2020;03/07/2020;06/07/2020;07/07/2020;08/07/2020;09/07/2020;10/07/2020;13/07/2020;15/07/2020;16/07/2020;17/07/2020;20/07/2020;21/07/2020;22/07/2020;23/07/2020;24/07/2020;27/07/2020;28/07/2020;29/07/2020;30/07/2020;31/07/2020;03/08/2020;04/08/2020;05/08/2020;06/08/2020;07/08/2020;10/08/2020;11/08/2020;12/08/2020;13/08/2020;14/08/2020;17/08/2020;18/08/2020;19/08/2020;20/08/2020;21/08/2020;24/08/2020;25/08/2020;26/08/2020;27/08/2020;28/08/2020;31/08/2020;01/09/2020;02/09/2020;03/09/2020;04/09/2020;07/09/2020;08/09/2020;09/09/2020;10/09/2020;11/09/2020;14/09/2020;15/09/2020;16/09/2020;17/09/2020;18/09/2020;21/09/2020;22/09/2020;23/09/2020;24/09/2020;25/09/2020;28/09/2020;29/09/2020;30/09/2020;SOMME;;
XS0906792105;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2,03E-08;2,04E-08;6,02E-08;2,03E-08;1,91E-08;1,93E-08;9,65E-08;1,93E-08;1,95E-08;1,96E-08;0,000000059;1,97E-08;1,97E-08;0,00000002;0,00000002;5,98E-08;0,00000002;2,02E-08;2,03E-08;8,19E-08;2,06E-08;2,05E-08;2,06E-08;8,25E-08;2,07E-08;2,07E-08;2,08E-08;2,09E-08;6,29E-08;0,000000021;2,11E-08;4,24E-08;6,39E-08;2,13E-08;2,16E-08;2,17E-08;2,18E-08;8,72E-08;2,19E-08;2,19E-08;2,21E-08;6,51E-08;2,17E-08;2,18E-08;2,21E-08;2,18E-08;6,54E-08;2,19E-08;2,19E-08;2,19E-08;2,22E-08;6,65E-08;2,22E-08;2,22E-08;2,22E-08;2,22E-08;6,64E-08;2,21E-08;2,22E-08;2,24E-08;2,24E-08;6,77E-08;2,14E-08;2,15E-08;2,12E-08;2,13E-08;6,43E-08;4,28E-08;2,14E-08;2,14E-08;6,41E-08;2,05E-08;2,04E-08;1,97E-08;1,96E-08;6,05E-08;2,01E-08;1,99E-08;1,99E-08;1,99E-08;6,01E-08;1,97E-08;1,98E-08;1,97E-08;1,96E-08;6,07E-08;2,02E-08;2,02E-08;2,02E-08;2,02E-08;6,03E-08;2,01E-08;2,01E-08;2,01E-08;2,01E-08;6,04E-08;2,01E-08;2,02E-08;2,02E-08;2,01E-08;6,14E-08;2,05E-08;2,05E-08;2,05E-08;2,05E-08;6,15E-08;2,03E-08;2,03E-08;2,03E-08;2,03E-08;0,000000061;2,05E-08;2,05E-08;2,05E-08;2,05E-08;6,25E-08;2,09E-08;2,09E-08;2,09E-08;2,08E-08;6,43E-08;2,14E-08;0,000000021;2,11E-08;3,8024E-06;;
XS1211292484;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
CH0419042525;VMOB;0;2,52E-08;4,71E-08;1,83E-08;2,01E-08;2,28E-08;1,87E-08;5,47E-08;1,69E-08;1,88E-08;3,08E-08;2,21E-08;5,42E-08;2,02E-08;1,45E-08;1,92E-08;1,71E-08;6,08E-08;2,01E-08;2,45E-08;3,2E-09;1,99E-08;4,23E-08;2,11E-08;1,79E-08;1,05E-08;1,63E-08;5,48E-08;0,000000019;2,98E-08;2,21E-08;2,33E-08;0,000000061;1,08E-08;2,12E-08;2,47E-08;9,2E-09;5,91E-08;1,88E-08;1,21E-08;0,000000019;1,43E-08;6,13E-08;1,77E-08;5,3E-09;0,000000013;3,08E-08;6,22E-08;3,72E-08;1,41E-08;9,9E-09;3,08E-08;0,000000064;1,98E-08;4,6E-09;2,64E-08;2,24E-08;6,85E-08;2,54E-08;3,9E-09;7,3E-09;4E-10;6,26E-08;3,83E-08;4,1E-09;1,04E-08;2,91E-08;7,06E-08;2,94E-08;1,46E-08;1,98E-08;1,047E-07;1,67E-08;2,53E-08;0,000000032;6,43E-08;2,09E-08;2,21E-08;1,39E-08;2,64E-08;6,08E-08;1,61E-08;-0,000000001;3,06E-08;5,92E-08;4,73E-08;3,26E-08;1,16E-08;9,49E-08;2,26E-08;2,64E-08;2,09E-08;2,17E-08;0,000000067;2,18E-08;-3,27E-08;3,48E-08;5,51E-08;4,92E-08;2,27E-08;9,4E-09;-1,33E-08;5,04E-08;8,6E-09;-0,000000012;-9,9E-09;4,03E-08;1,8E-09;5,18E-08;4,58E-08;5,31E-08;1,107E-07;-1,34E-08;2,5E-09;4,38E-08;0,000000057;6,97E-08;3,54E-08;0,000000002;1,28E-08;0,000000036;0,000000086;2,53E-08;-2,05E-08;6,14E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000003583;;
XS1098377507;VMOB;0;1,03E-08;3,09E-08;1,03E-08;1,03E-08;1,03E-08;1,03E-08;3,08E-08;1,03E-08;1,03E-08;1,02E-08;1,01E-08;3,03E-08;1,01E-08;0,00000001;0,00000001;1,01E-08;3,02E-08;1,01E-08;9,9E-09;9,9E-09;9,9E-09;3,02E-08;0,00000001;1,01E-08;1,03E-08;1,02E-08;3,07E-08;1,02E-08;1,02E-08;1,02E-08;1,02E-08;3,06E-08;1,02E-08;1,02E-08;1,02E-08;1,02E-08;2,99E-08;9,9E-09;9,9E-09;9,8E-09;9,8E-09;0,000000029;9,7E-09;9,9E-09;9,6E-09;9,8E-09;2,99E-08;0,00000001;1,01E-08;0,00000001;1,02E-08;3,18E-08;1,07E-08;1,08E-08;1,08E-08;1,08E-08;3,27E-08;0,000000011;1,12E-08;1,13E-08;1,14E-08;3,49E-08;1,17E-08;1,17E-08;1,18E-08;1,18E-08;3,49E-08;1,18E-08;1,11E-08;1,12E-08;0,000000056;1,12E-08;1,13E-08;1,14E-08;3,42E-08;1,14E-08;1,14E-08;1,16E-08;1,16E-08;3,47E-08;1,16E-08;1,17E-08;1,18E-08;5,89E-08;1,58E-08;1,57E-08;1,58E-08;6,32E-08;1,58E-08;1,59E-08;0,000000016;0,000000016;4,82E-08;1,61E-08;1,62E-08;3,25E-08;4,89E-08;1,64E-08;1,65E-08;1,66E-08;1,66E-08;6,66E-08;1,67E-08;1,67E-08;1,68E-08;4,96E-08;1,66E-08;1,66E-08;1,68E-08;1,66E-08;4,99E-08;1,67E-08;1,67E-08;1,67E-08;1,69E-08;5,07E-08;1,69E-08;1,69E-08;1,69E-08;1,69E-08;5,06E-08;1,69E-08;1,69E-08;1,71E-08;1,71E-08;5,17E-08;1,63E-08;1,64E-08;1,62E-08;1,63E-08;4,91E-08;3,27E-08;1,63E-08;1,63E-08;4,88E-08;1,56E-08;1,55E-08;0,000000015;1,49E-08;4,61E-08;1,53E-08;1,51E-08;1,51E-08;1,51E-08;3,56E-08;0,00000001;0,00000001;0,00000001;9,9E-09;3,09E-08;1,03E-08;1,03E-08;1,03E-08;1,03E-08;3,07E-08;1,02E-08;1,02E-08;1,02E-08;1,03E-08;3,07E-08;1,03E-08;1,03E-08;1,03E-08;1,02E-08;3,12E-08;1,04E-08;1,04E-08;1,04E-08;1,04E-08;3,13E-08;1,03E-08;1,03E-08;1,03E-08;1,03E-08;0,000000031;1,04E-08;1,04E-08;1,04E-08;1,04E-08;3,18E-08;1,06E-08;1,06E-08;1,06E-08;1,06E-08;3,28E-08;1,09E-08;1,07E-08;1,07E-08;0,000003403;;
XS1211292484;VMOB;0;3,17E-08;9,53E-08;3,17E-08;3,17E-08;3,17E-08;3,16E-08;9,49E-08;3,16E-08;3,16E-08;3,15E-08;3,12E-08;9,32E-08;0,000000031;3,09E-08;3,09E-08;0,000000031;9,29E-08;0,000000031;3,05E-08;3,06E-08;3,06E-08;9,26E-08;3,06E-08;3,09E-08;3,13E-08;3,12E-08;9,37E-08;3,12E-08;3,11E-08;3,11E-08;3,12E-08;9,34E-08;3,12E-08;3,11E-08;3,11E-08;3,12E-08;9,12E-08;0,00000003;0,00000003;2,98E-08;0,00000003;8,84E-08;2,95E-08;0,00000003;2,94E-08;2,99E-08;9,11E-08;3,06E-08;3,07E-08;3,06E-08;3,09E-08;9,71E-08;3,25E-08;3,28E-08;0,000000033;0,000000033;9,97E-08;3,36E-08;0,000000034;3,45E-08;3,46E-08;1,063E-07;3,55E-08;3,56E-08;3,56E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8699E-06;;
XS1383510259;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
XS1642546078;VMOB;0;3,3E-09;9,9E-09;3,3E-09;9,4E-09;9,4E-09;9,4E-09;2,81E-08;9,4E-09;9,4E-09;9,3E-09;9,3E-09;2,77E-08;9,2E-09;9,2E-09;9,2E-09;9,2E-09;2,75E-08;9,2E-09;0,000000009;9,1E-09;9,1E-09;2,75E-08;9,1E-09;9,2E-09;9,3E-09;9,3E-09;2,78E-08;9,2E-09;9,2E-09;9,2E-09;9,2E-09;2,77E-08;9,2E-09;9,3E-09;9,2E-09;9,2E-09;0,000000027;8,9E-09;8,9E-09;8,8E-09;8,9E-09;2,62E-08;8,7E-09;8,9E-09;8,7E-09;8,8E-09;0,000000027;9,1E-09;9,1E-09;0,000000009;9,2E-09;2,86E-08;9,6E-09;9,7E-09;9,7E-09;9,7E-09;2,93E-08;9,9E-09;9,9E-09;1,01E-08;1,01E-08;3,11E-08;1,04E-08;1,04E-08;1,05E-08;1,05E-08;3,11E-08;-9,418E-07;1,58E-08;1,59E-08;7,98E-08;1,59E-08;1,61E-08;2,92E-08;6,17E-08;2,27E-08;2,28E-08;2,31E-08;2,31E-08;6,92E-08;2,32E-08;2,34E-08;2,34E-08;9,49E-08;2,38E-08;2,37E-08;2,39E-08;9,56E-08;2,39E-08;0,000000024;2,41E-08;2,42E-08;7,28E-08;2,44E-08;2,45E-08;0,000000049;7,41E-08;2,48E-08;0,000000025;2,52E-08;2,53E-08;1,012E-07;2,55E-08;2,55E-08;2,56E-08;7,58E-08;2,53E-08;2,54E-08;2,57E-08;2,54E-08;7,62E-08;2,55E-08;2,54E-08;2,55E-08;2,59E-08;7,75E-08;2,58E-08;2,58E-08;2,59E-08;2,58E-08;7,74E-08;2,58E-08;2,58E-08;0,000000026;2,61E-08;7,88E-08;2,49E-08;4,6E-09;4,6E-09;4,5E-09;1,38E-08;9,2E-09;4,6E-09;4,6E-09;1,38E-08;4,5E-09;4,3E-09;4,2E-09;4,3E-09;0,000000013;4,3E-09;4,3E-09;4,3E-09;4,3E-09;1,29E-08;4,2E-09;4,3E-09;4,2E-09;4,2E-09;0,000000013;4,4E-09;4,3E-09;4,3E-09;4,4E-09;0,000000013;4,3E-09;4,3E-09;4,4E-09;4,3E-09;0,000000013;4,3E-09;4,4E-09;4,3E-09;4,3E-09;1,32E-08;4,5E-09;4,4E-09;4,4E-09;4,5E-09;1,33E-08;4,3E-09;4,3E-09;4,4E-09;4,3E-09;1,31E-08;4,4E-09;4,5E-09;4,4E-09;4,4E-09;1,35E-08;4,5E-09;4,5E-09;4,5E-09;4,5E-09;1,39E-08;4,6E-09;4,5E-09;4,6E-09;2,4657E-06;;
DE000DB7XJC7;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2,99E-08;0,00000001;0,00000001;1,01E-08;1,01E-08;3,03E-08;1,01E-08;1,03E-08;1,03E-08;4,16E-08;1,04E-08;1,04E-08;1,05E-08;4,19E-08;1,05E-08;1,06E-08;1,06E-08;1,06E-08;0,000000032;1,07E-08;1,07E-08;2,16E-08;3,26E-08;1,09E-08;0,000000011;1,11E-08;1,11E-08;4,45E-08;1,12E-08;1,12E-08;1,13E-08;3,34E-08;1,12E-08;1,12E-08;1,13E-08;0,000000018;5,41E-08;1,81E-08;1,81E-08;1,81E-08;1,83E-08;0,000000055;1,84E-08;1,84E-08;1,84E-08;1,84E-08;0,000000055;1,83E-08;1,83E-08;1,85E-08;1,85E-08;0,000000056;1,77E-08;1,79E-08;1,76E-08;1,76E-08;5,33E-08;3,55E-08;1,77E-08;1,78E-08;5,31E-08;0,000000017;1,68E-08;1,63E-08;1,63E-08;5,03E-08;1,67E-08;1,65E-08;1,65E-08;1,65E-08;4,99E-08;1,64E-08;1,64E-08;1,63E-08;1,62E-08;5,04E-08;1,68E-08;1,68E-08;1,68E-08;1,68E-08;5,01E-08;1,67E-08;1,67E-08;1,68E-08;1,67E-08;5,03E-08;1,68E-08;1,68E-08;1,68E-08;1,68E-08;5,11E-08;0,000000017;0,000000017;1,71E-08;1,71E-08;5,12E-08;1,69E-08;1,69E-08;1,69E-08;1,69E-08;2,89E-08;9,7E-09;9,7E-09;9,7E-09;9,7E-09;2,96E-08;9,9E-09;9,9E-09;9,9E-09;9,9E-09;3,05E-08;1,02E-08;0,00000001;0,00000001;2,3772E-06;;
USY3R559AN21;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-3,153E-07;7,22E-08;4,229E-07;1,907E-07;3,326E-07;0,000000328;2,943E-07;5,077E-07;2,858E-07;7,88E-08;1,691E-07;2,3668E-06;;
IT0004907785;VMOB;0;0,000000025;7,48E-08;2,49E-08;2,48E-08;2,49E-08;2,48E-08;7,43E-08;2,48E-08;2,48E-08;2,48E-08;2,46E-08;7,33E-08;2,43E-08;2,42E-08;2,43E-08;2,43E-08;7,28E-08;2,43E-08;0,000000024;2,39E-08;0,000000024;4,83E-08;2,41E-08;2,43E-08;2,46E-08;2,45E-08;7,36E-08;2,44E-08;2,43E-08;2,44E-08;2,45E-08;7,35E-08;2,44E-08;2,43E-08;2,44E-08;2,44E-08;7,14E-08;2,36E-08;2,36E-08;2,34E-08;2,35E-08;9,27E-08;2,31E-08;2,36E-08;2,31E-08;2,34E-08;7,15E-08;2,41E-08;2,41E-08;0,000000024;2,43E-08;7,61E-08;2,53E-08;2,56E-08;2,58E-08;2,59E-08;7,81E-08;2,63E-08;2,66E-08;0,000000027;2,71E-08;8,31E-08;-2,4682E-06;0;2,88E-08;2,89E-08;8,54E-08;2,87E-08;2,71E-08;2,74E-08;0,000000137;2,74E-08;2,76E-08;2,79E-08;8,39E-08;2,79E-08;2,81E-08;2,84E-08;2,85E-08;8,52E-08;2,85E-08;2,87E-08;2,88E-08;1,164E-07;2,91E-08;2,92E-08;2,93E-08;1,174E-07;2,95E-08;2,96E-08;2,96E-08;2,98E-08;8,97E-08;0,00000003;3,02E-08;6,01E-08;0,000000091;3,04E-08;3,07E-08;3,09E-08;0,000000031;9,32E-08;3,12E-08;3,12E-08;3,14E-08;9,26E-08;3,09E-08;3,09E-08;3,14E-08;0,000000031;9,31E-08;3,12E-08;3,11E-08;3,12E-08;3,16E-08;9,46E-08;3,15E-08;3,16E-08;3,15E-08;3,16E-08;9,45E-08;3,15E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3449E-06;;
CH0319416001;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-8E-10;3,34E-08;2,7E-09;0,00000002;2,06E-08;1,353E-07;7,97E-08;-0,000000011;5,05E-08;3,57E-08;9,18E-08;2,141E-07;4,11E-08;5,95E-08;7,54E-08;9,51E-08;2,085E-07;6,17E-08;5,86E-08;8,21E-08;0,000000077;1,923E-07;4,34E-08;9,09E-08;0,000000065;6,66E-08;1,719E-07;8,95E-08;7,67E-08;5,73E-08;2,2846E-06;;
FR0013444841;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1,02E-08;2,59E-08;2,59E-08;7,98E-08;2,66E-08;2,67E-08;2,69E-08;0,000000027;8,01E-08;2,69E-08;2,54E-08;2,56E-08;1,285E-07;2,57E-08;0,000000026;2,61E-08;7,86E-08;2,63E-08;2,63E-08;2,66E-08;2,68E-08;7,99E-08;2,67E-08;0,000000027;2,71E-08;1,095E-07;2,75E-08;2,74E-08;2,76E-08;1,103E-07;2,77E-08;2,77E-08;2,79E-08;2,79E-08;8,42E-08;2,82E-08;2,82E-08;5,67E-08;8,56E-08;2,85E-08;2,89E-08;2,91E-08;2,91E-08;1,169E-07;2,94E-08;2,94E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9463E-06;;
XS1604200904;VMOB;0;2,51E-08;7,54E-08;2,51E-08;2,51E-08;2,51E-08;0,000000025;7,51E-08;0,000000025;0,000000025;0,000000025;2,47E-08;7,38E-08;2,45E-08;2,44E-08;2,44E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2,88E-08;7,2E-09;7,2E-09;7,3E-09;2,19E-08;7,3E-09;7,3E-09;7,4E-09;7,4E-09;2,23E-08;7,5E-09;7,5E-09;7,6E-09;3,05E-08;-0,000000681;1,56E-08;1,56E-08;6,26E-08;1,57E-08;1,58E-08;1,58E-08;1,59E-08;4,78E-08;0,000000016;0,000000016;3,22E-08;4,85E-08;1,62E-08;1,64E-08;1,65E-08;1,65E-08;6,62E-08;1,66E-08;1,66E-08;1,68E-08;4,94E-08;1,65E-08;1,65E-08;1,68E-08;1,66E-08;4,97E-08;1,66E-08;1,66E-08;1,67E-08;1,68E-08;5,05E-08;1,69E-08;1,69E-08;1,69E-08;1,69E-08;5,05E-08;1,68E-08;1,68E-08;0,000000017;0,000000017;5,15E-08;1,63E-08;1,64E-08;1,61E-08;1,62E-08;4,89E-08;3,26E-08;1,63E-08;1,63E-08;4,88E-08;1,56E-08;1,55E-08;0,000000015;1,49E-08;0,000000046;1,53E-08;1,51E-08;1,51E-08;1,51E-08;4,57E-08;0,000000015;0;3,3E-09;3,3E-09;1,02E-08;3,4E-09;3,4E-09;3,4E-09;3,4E-09;1,01E-08;3,4E-09;3,4E-09;3,4E-09;3,4E-09;1,01E-08;3,4E-09;3,4E-09;3,4E-09;3,4E-09;1,03E-08;3,4E-09;3,4E-09;3,4E-09;3,4E-09;1,03E-08;3,4E-09;3,4E-09;3,4E-09;3,4E-09;1,02E-08;3,4E-09;3,4E-09;3,4E-09;3,4E-09;1,05E-08;3,5E-09;3,5E-09;3,5E-09;3,5E-09;1,08E-08;3,6E-09;3,5E-09;3,5E-09;1,6896E-06;;
XS1831163396;VMOB;0;0,000000003;9,2E-09;3,1E-09;3,1E-09;0,000000003;0,000000003;9,1E-09;0,000000003;0,000000003;0,000000003;0,000000003;0,000000009;0,000000003;0,000000003;0,000000003;0,000000003;0,000000009;0,000000003;2,9E-09;2,9E-09;0,000000003;8,9E-09;0,000000003;0,000000003;0,000000003;0,000000003;0,000000009;0,000000003;0,000000003;0,000000003;0,000000003;0,000000009;0,000000003;0,000000003;0,000000003;0,000000003;8,8E-09;2,9E-09;2,9E-09;2,9E-09;2,9E-09;8,5E-09;2,8E-09;2,9E-09;2,8E-09;2,9E-09;8,8E-09;0,000000003;0,000000003;2,9E-09;0,000000003;9,4E-09;3,1E-09;3E-10;3E-10;3E-10;0,000000001;3E-10;3E-10;4E-10;4E-10;1,1E-09;4E-10;4E-10;4E-10;4E-10;1,1E-09;4E-10;3E-10;1,8E-09;4,6E-09;0,000000001;1,1E-09;1,1E-09;3,2E-09;1,1E-09;1,1E-09;1,1E-09;1,1E-09;3,3E-09;1,1E-09;1,1E-09;1,1E-09;4,5E-09;1,1E-09;1,1E-09;1,1E-09;4,5E-09;1,1E-09;1,2E-09;1,1E-09;1,2E-09;3,4E-09;1,2E-09;1,2E-09;2,3E-09;3,5E-09;1,2E-09;1,2E-09;1,2E-09;1,2E-09;4,8E-09;1,2E-09;1,2E-09;1,2E-09;3,6E-09;1,2E-09;1,2E-09;1,2E-09;1,2E-09;3,6E-09;9,8E-09;1,55E-08;1,55E-08;1,57E-08;4,71E-08;1,56E-08;1,57E-08;1,57E-08;1,57E-08;0,000000047;1,56E-08;1,57E-08;1,58E-08;1,58E-08;4,61E-08;1,67E-08;1,52E-08;1,49E-08;1,51E-08;4,43E-08;3,14E-08;1,51E-08;1,52E-08;4,53E-08;1,45E-08;1,44E-08;1,39E-08;1,39E-08;4,28E-08;1,42E-08;1,41E-08;1,41E-08;1,41E-08;4,25E-08;0,000000014;0,000000014;0,000000014;1,38E-08;4,29E-08;1,43E-08;1,43E-08;1,43E-08;1,43E-08;4,26E-08;1,42E-08;1,42E-08;1,43E-08;1,42E-08;4,28E-08;1,42E-08;1,43E-08;1,43E-08;1,42E-08;4,35E-08;1,45E-08;1,45E-08;1,45E-08;1,45E-08;4,36E-08;1,43E-08;1,44E-08;1,44E-08;1,44E-08;4,32E-08;1,45E-08;1,2E-09;1,3E-09;1,2E-09;3,7E-09;1,2E-09;1,3E-09;1,2E-09;1,2E-09;3,8E-09;1,3E-09;1,2E-09;1,2E-09;1,6783E-06;;
XS1573156681;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
